Text_clean,Idioma_Tecnica,Texto_Original,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsReligiousHate,sentiment_label,sentiment_score
Les gens comme Guy font faire secouer l'Amérique la tête nawamsain baise,fr_translation,people like guy make america shake head nawamsain fuck,0,False,False,False,False,False,False,False,False,False,1 star,0.2464432269334793
"Leute wie Guy bringen Amerika dazu, den Kopf Nawamsain ficken zu",de_translation,people like guy make america shake head nawamsain fuck,0,False,False,False,False,False,False,False,False,False,1 star,0.2644960880279541
police brutality affect black issue black issue people black tend stop listen end racial profiling police fuck police care color policeman fuck look youtube notice brutality discriminate stop racial bullshit want cop finally hold accountable powertripping action need realize play black black black card make people black feel sympathetic race issue,en_original,police brutality affect black issue black issue people black tend stop listen end racial profiling police fuck police care color policeman fuck look youtube notice brutality discriminate stop racial bullshit want cop finally hold accountable powertripping action need realize play black black black card make people black feel sympathetic race issue,1,True,False,True,True,False,False,False,False,False,1 star,0.7572237253189087
Brutalidad de la policía afecto Negro problema negro People People Black Tend Deting Escuchar EN FINAL EXPERIOR RACOLO FOLLO CARA DE AUTIDOR POLICÍA Color Político Fuck Look YouTube Aviso de brutalidad Discriminada Detente de mierda racial QUIERO COP Finalmente Hacer que la acción de motor responsable sea responsable.,es_translation,police brutality affect black issue black issue people black tend stop listen end racial profiling police fuck police care color policeman fuck look youtube notice brutality discriminate stop racial bullshit want cop finally hold accountable powertripping action need realize play black black black card make people black feel sympathetic race issue,1,True,False,True,True,False,False,False,False,False,1 star,0.7968619465827942
La brutalité policière affecte le problème noir Noir Personnes Noir tendance Arrêt Écouter Termier Profilage Racial Police Baise Police Color Couleur Police Fuck Look Youtube Avis Brutality Discriminate Stop Racial Bullshit Want Cop Hold Responsable Action Power Tripping Besoin de réaliser Play Black Black Black Card Les gens Black se sentent sympathiques,fr_translation,police brutality affect black issue black issue people black tend stop listen end racial profiling police fuck police care color policeman fuck look youtube notice brutality discriminate stop racial bullshit want cop finally hold accountable powertripping action need realize play black black black card make people black feel sympathetic race issue,1,True,False,True,True,False,False,False,False,False,1 star,0.4400832951068878
Polizei Brutalität Auswirkungen schwarzes Problem Schwarz Problem Menschen Schwarz Nutgendes Hören Sie Ende Rassenprofiling der Polizei Fick Polizei Pflegepolizist Fick Look YouTube bemerken.,de_translation,police brutality affect black issue black issue people black tend stop listen end racial profiling police fuck police care color policeman fuck look youtube notice brutality discriminate stop racial bullshit want cop finally hold accountable powertripping action need realize play black black black card make people black feel sympathetic race issue,1,True,False,True,True,False,False,False,False,False,1 star,0.645076334476471
christians rock,en_original,christians rock,0,False,False,False,False,False,False,False,False,False,5 stars,0.48826077580451965
Los cristianos rockan,es_translation,christians rock,0,False,False,False,False,False,False,False,False,False,5 stars,0.3178268074989319
Christen rocken,de_translation,christians rock,0,False,False,False,False,False,False,False,False,False,5 stars,0.5130928754806519
good cnn anchor see,en_original,good cnn anchor see,0,False,False,False,False,False,False,False,False,False,4 stars,0.5324324369430542
nice cnn anchor see,en_synonym,good cnn anchor see,0,False,False,False,False,False,False,False,False,False,4 stars,0.48515984416007996
buen ancla cnn ver,es_translation,good cnn anchor see,0,False,False,False,False,False,False,False,False,False,5 stars,0.49277180433273315
bon ancre CNN voir,fr_translation,good cnn anchor see,0,False,False,False,False,False,False,False,False,False,4 stars,0.45249590277671814
Guter CNN -Anker sehen,de_translation,good cnn anchor see,0,False,False,False,False,False,False,False,False,False,4 stars,0.46084269881248474
islamic terrorist insighting hatred violence disguise african citizen time american citizen realise true enemy islam black white people,en_original,islamic terrorist insighting hatred violence disguise african citizen time american citizen realise true enemy islam black white people,1,False,False,False,False,True,False,False,False,True,1 star,0.8122078776359558
Terrorista islámico Insighting Odio Violencia Disfrazamiento Ciudadano africano Tiempo Ciudadano Americano se dan cuenta del verdadero enemigo Islam Negro Blanco,es_translation,islamic terrorist insighting hatred violence disguise african citizen time american citizen realise true enemy islam black white people,1,False,False,False,False,True,False,False,False,True,1 star,0.8044999837875366
Terroriste islamique perspicacité de la haine de la haine de la haine,fr_translation,islamic terrorist insighting hatred violence disguise african citizen time american citizen realise true enemy islam black white people,1,False,False,False,False,True,False,False,False,True,1 star,0.557051956653595
Islamischer terroristischer Einsicht Hass Gewalt Verkleidung afrikanische Staatsbürger Zeit Amerikaner Staatsbürger erkennen wahre feindliche Islam Schwarze Weiße Menschen,de_translation,islamic terrorist insighting hatred violence disguise african citizen time american citizen realise true enemy islam black white people,1,False,False,False,False,True,False,False,False,True,1 star,0.8416655659675598
fuck cnn corrupt demon worship fool,en_original,fuck cnn corrupt demon worship fool,1,True,False,False,False,False,False,False,False,False,1 star,0.8961241245269775
joder cnn corrupto demonio adoración tonta,es_translation,fuck cnn corrupt demon worship fool,1,True,False,False,False,False,False,False,False,False,1 star,0.5337462425231934
baise CNN Corrupt Demon Adore Fool,fr_translation,fuck cnn corrupt demon worship fool,1,True,False,False,False,False,False,False,False,False,1 star,0.43531763553619385
Fick cnn korrupte Dämonenanbetung Dummkopf,de_translation,fuck cnn corrupt demon worship fool,1,True,False,False,False,False,False,False,False,False,1 star,0.8532009124755859
guy dumbass claim police hire thug take phone shoot round evidence claim,en_original,guy dumbass claim police hire thug take phone shoot round evidence claim,1,True,False,False,False,False,False,False,False,False,1 star,0.7185516953468323
Guy Dumbass afirman que la policía contrata a matón Tomar el teléfono con evidencia de la ronda,es_translation,guy dumbass claim police hire thug take phone shoot round evidence claim,1,True,False,False,False,False,False,False,False,False,1 star,0.45645636320114136
Guy Dumbass affirme que la police embauche Thug Take Phone Shoot Round Evidence réclamation,fr_translation,guy dumbass claim police hire thug take phone shoot round evidence claim,1,True,False,False,False,False,False,False,False,False,1 star,0.6553940176963806
Guy Dumbass Ansprüche Polizei Einstellung Schläger nehmen telefonieren runde Beweise Behauptung,de_translation,guy dumbass claim police hire thug take phone shoot round evidence claim,1,True,False,False,False,False,False,False,False,False,1 star,0.5061266422271729
mike browns father buy get catch video say burn bitch reffere ferguson dude interviwing thug give air time,en_original,mike browns father buy get catch video say burn bitch reffere ferguson dude interviwing thug give air time,1,True,False,False,False,False,False,False,False,False,1 star,0.7278153300285339
Mike Browns Padre Comprar Video Catch Say Burn Bitch Reffere Ferguson Dude Interviwing Thug Dale tiempo al aire,es_translation,mike browns father buy get catch video say burn bitch reffere ferguson dude interviwing thug give air time,1,True,False,False,False,False,False,False,False,False,1 star,0.4888991117477417
Mike Browns Père Acheter Get Catch Video Say Burn Bitch Refere Ferguson Dude intervie,fr_translation,mike browns father buy get catch video say burn bitch reffere ferguson dude interviwing thug give air time,1,True,False,False,False,False,False,False,False,False,1 star,0.4790097773075104
Mike Browns Vater kaufen Get Catch Video Say Burn Hündin Reffere Ferguson Dude Interviwing Thug Gib Air Time,de_translation,mike browns father buy get catch video say burn bitch reffere ferguson dude interviwing thug give air time,1,True,False,False,False,False,False,False,False,False,5 stars,0.30781131982803345
brown isuse excuse loot people shit destroy neighborhood haaaa typical ghetto bullshit hood ghetto bitch collect free rent govt fight govt occupy wall street faget clean highway,en_original,brown isuse excuse loot people shit destroy neighborhood haaaa typical ghetto bullshit hood ghetto bitch collect free rent govt fight govt occupy wall street faget clean highway,1,False,False,False,False,True,True,False,False,False,1 star,0.7880539894104004
Brown isuse excusa de la gente mierda Destro Destro del vecindario Haaaa típico ghetto mierda campanilla guetto perra recolección de alquiler gratis govt fight Govt Occupy Wall Street Faget Clean Highway,es_translation,brown isuse excuse loot people shit destroy neighborhood haaaa typical ghetto bullshit hood ghetto bitch collect free rent govt fight govt occupy wall street faget clean highway,1,False,False,False,False,True,True,False,False,False,1 star,0.40696170926094055
Brown Isuse excuse butin People Shit Detrère le quartier haaaa Ghetto typique Bullshit Hood Ghetto Bitch Collect Free Rent Govt Fight Govt Occupy Wall Street Faget Clean Highway,fr_translation,brown isuse excuse loot people shit destroy neighborhood haaaa typical ghetto bullshit hood ghetto bitch collect free rent govt fight govt occupy wall street faget clean highway,1,False,False,False,False,True,True,False,False,False,1 star,0.6252393126487732
Brown Isuse Entschuldigung Loot Leute Scheiße zerstören Nachbarschaft Haaaa Typische Ghetto Bullshit Hood Ghetto Hündin KOSTENLOSE RET Govt Fight Govt Occupy Wall Street Faget Clean Highway,de_translation,brown isuse excuse loot people shit destroy neighborhood haaaa typical ghetto bullshit hood ghetto bitch collect free rent govt fight govt occupy wall street faget clean highway,1,False,False,False,False,True,True,False,False,False,1 star,0.5719303488731384
wtf guy get mug iphone ferguson video hilarious,en_original,wtf guy get mug iphone ferguson video hilarious,0,False,False,False,False,False,False,False,False,False,5 stars,0.6802749037742615
WTF Guy Get Mug iPhone Ferguson Video hilarante,es_translation,wtf guy get mug iphone ferguson video hilarious,0,False,False,False,False,False,False,False,False,False,5 stars,0.618694007396698
WTF Guy Get Mug iPhone Ferguson Video Hilarant,fr_translation,wtf guy get mug iphone ferguson video hilarious,0,False,False,False,False,False,False,False,False,False,5 stars,0.532035768032074
WTF Guy Get Mug iPhone Ferguson Video komisch,de_translation,wtf guy get mug iphone ferguson video hilarious,0,False,False,False,False,False,False,False,False,False,5 stars,0.3778325617313385
trayvon martin michael brown common real reason riot dare speak zimmerman case common factor race monger like sharpton cnn msnbc whip black community racism racism injustice injustice year promise zimmerman michael brown style case big question similar case face real root cause problem suffer black americans poverty high crime high black black murder rate far easy turn blind eye point finger shout racism root cause black problem america racism root cause break black american family high number fatherless child grow single parent home government statistic reveal child bear fatherless home likely drop school likely history unemployment high chance poverty likely serve time prison list go look fact black child grow fatherless home compare white child number begin explain black poverty black crime high black america black mother welfare comply dysfunctional gangster rap culture glorify promiscuity drug dealer abuse woman power gun problem begin emerge reason death trayvon martin michael brown begin come clear black americans minority dying probably killing need say black culture violence finance welfare system conclusion like say race base case soon fact end long race monger like sharpton cnn msnbc continue promote idea racism disintegration black american family ferguson corner,en_original,trayvon martin michael brown common real reason riot dare speak zimmerman case common factor race monger like sharpton cnn msnbc whip black community racism racism injustice injustice year promise zimmerman michael brown style case big question similar case face real root cause problem suffer black americans poverty high crime high black black murder rate far easy turn blind eye point finger shout racism root cause black problem america racism root cause break black american family high number fatherless child grow single parent home government statistic reveal child bear fatherless home likely drop school likely history unemployment high chance poverty likely serve time prison list go look fact black child grow fatherless home compare white child number begin explain black poverty black crime high black america black mother welfare comply dysfunctional gangster rap culture glorify promiscuity drug dealer abuse woman power gun problem begin emerge reason death trayvon martin michael brown begin come clear black americans minority dying probably killing need say black culture violence finance welfare system conclusion like say race base case soon fact end long race monger like sharpton cnn msnbc continue promote idea racism disintegration black american family ferguson corner,0,False,False,False,False,False,False,False,False,False,1 star,0.7055143713951111
Trayvon Martin Michael Brown Common Real Real Razon estadística del gobierno revele niño oso home father home probablemente caiga escolar probable desempleo de la historia alta posibilidad de la pobreza probablemente sirvan la lista de prisión de tiempo de la prisión. Conclusión del sistema de bienestar financiero como decir el caso de la base de la carrera pronto FACT FIN Long Race Monger como Sharpton CNN MSNBC Continuar promover la idea de racismo Desintegración Black American Family Ferguson Corner,es_translation,trayvon martin michael brown common real reason riot dare speak zimmerman case common factor race monger like sharpton cnn msnbc whip black community racism racism injustice injustice year promise zimmerman michael brown style case big question similar case face real root cause problem suffer black americans poverty high crime high black black murder rate far easy turn blind eye point finger shout racism root cause black problem america racism root cause break black american family high number fatherless child grow single parent home government statistic reveal child bear fatherless home likely drop school likely history unemployment high chance poverty likely serve time prison list go look fact black child grow fatherless home compare white child number begin explain black poverty black crime high black america black mother welfare comply dysfunctional gangster rap culture glorify promiscuity drug dealer abuse woman power gun problem begin emerge reason death trayvon martin michael brown begin come clear black americans minority dying probably killing need say black culture violence finance welfare system conclusion like say race base case soon fact end long race monger like sharpton cnn msnbc continue promote idea racism disintegration black american family ferguson corner,0,False,False,False,False,False,False,False,False,False,1 star,0.3915309011936188
Trayvon Martin Michael Brown Common Real Raison Riot Riot Dare Speak Zimmerman Factor Common Factor Race Monger comme Sharpton CNN MSNBC WHIP Black Community Racism Racisme Injustice Injustice Année Promis Zimmerman Michael Brown Case Big Question Cas similaire Face Problème racin statistique Révulve Child Bear Home sans père Drop brop scool Histoire probable chômage chômage élevé Pauvreté probablement servir le temps Liste de prison Va regarder en fait l'enfant noir grandir la maison sans père compare le nombre d'enfants blancs expliquer la pauvreté noire Black High America Black Mother Welfare Contre le problème du pistolet Dysfonctionnel Gangste Système de protection sociale Conclusion comme disons le cas de base de race Soon Fact Fact End Long Race Monger comme Sharpton CNN MSNBC Continuer la promotion de l'idée Racisme Désintégration Black American Family Ferguson Corner,fr_translation,trayvon martin michael brown common real reason riot dare speak zimmerman case common factor race monger like sharpton cnn msnbc whip black community racism racism injustice injustice year promise zimmerman michael brown style case big question similar case face real root cause problem suffer black americans poverty high crime high black black murder rate far easy turn blind eye point finger shout racism root cause black problem america racism root cause break black american family high number fatherless child grow single parent home government statistic reveal child bear fatherless home likely drop school likely history unemployment high chance poverty likely serve time prison list go look fact black child grow fatherless home compare white child number begin explain black poverty black crime high black america black mother welfare comply dysfunctional gangster rap culture glorify promiscuity drug dealer abuse woman power gun problem begin emerge reason death trayvon martin michael brown begin come clear black americans minority dying probably killing need say black culture violence finance welfare system conclusion like say race base case soon fact end long race monger like sharpton cnn msnbc continue promote idea racism disintegration black american family ferguson corner,0,False,False,False,False,False,False,False,False,False,1 star,0.4189041256904602
shot disable man officer feel threatened backup shot man continue threaten transcript witness evidence release question unanswered answer pray involve find peace terrible encounter aman,en_original,shot disable man officer feel threatened backup shot man continue threaten transcript witness evidence release question unanswered answer pray involve find peace terrible encounter aman,0,False,False,False,False,False,False,False,False,False,1 star,0.8636320233345032
shot disable man officer feel threatened backup shot man continue threaten transcript witness evidence release question unanswered answer pray involve find peace awful encounter aman,en_synonym,shot disable man officer feel threatened backup shot man continue threaten transcript witness evidence release question unanswered answer pray involve find peace terrible encounter aman,0,False,False,False,False,False,False,False,False,False,1 star,0.8612502813339233
"disparo desactivado oficial de hombre, sientan amenazado de respaldo disparado hombre continúa amenazando la transcripción evidencia de testigo pregunta a la liberación de la respuesta sin respuesta orar",es_translation,shot disable man officer feel threatened backup shot man continue threaten transcript witness evidence release question unanswered answer pray involve find peace terrible encounter aman,0,False,False,False,False,False,False,False,False,False,1 star,0.8520575761795044
Shot Disable Man Officier Senter Menonned Backup Shot Man Continue Menonen Transcript Témoin des témoignages DÉLAISSANCE DES PRÉPENSE,fr_translation,shot disable man officer feel threatened backup shot man continue threaten transcript witness evidence release question unanswered answer pray involve find peace terrible encounter aman,0,False,False,False,False,False,False,False,False,False,1 star,0.5273401141166687
Schuss deaktiviert Man Officer fühlen drohte Backup Shot Mann weiter droht Transkript Zeuge Beweisfreigabe Frage unbeantwortete Antwort Gebet beinhalten,de_translation,shot disable man officer feel threatened backup shot man continue threaten transcript witness evidence release question unanswered answer pray involve find peace terrible encounter aman,0,False,False,False,False,False,False,False,False,False,1 star,0.7235676646232605
thought waste skin catch desert fps popular guy free people allow party live bookend country rest libshit justice know majority real americans despise way know day continue exist ying yang motherjumper,en_original,thought waste skin catch desert fps popular guy free people allow party live bookend country rest libshit justice know majority real americans despise way know day continue exist ying yang motherjumper,1,True,False,False,True,True,False,False,False,False,1 star,0.7590145468711853
pensamiento de desecho de la piel del desierto fps chico popular gente gratis permite fiestes en vivo bookend country descanso libshit justicia conoce a la mayoría estadounidenses reales desprecian la manera que el día continúe existiendo,es_translation,thought waste skin catch desert fps popular guy free people allow party live bookend country rest libshit justice know majority real americans despise way know day continue exist ying yang motherjumper,1,True,False,False,True,True,False,False,False,False,1 star,0.625137984752655
pensée gaspiller la peau attraper désert fps populaire gars libres de personnes autoriser la fête live serre-countre repos libshit justice known majorihity les vrais Américains méprisant way know day continue exister ying yang motorjumper,fr_translation,thought waste skin catch desert fps popular guy free people allow party live bookend country rest libshit justice know majority real americans despise way know day continue exist ying yang motherjumper,1,True,False,False,True,True,False,False,False,False,1 star,0.46591299772262573
"Thought Waste Skin Catch Desert FPS Populärer Typ freie Menschen erlauben Party Live Bookend Country Rest Libshit Justiz kennen die Mehrheit echte Amerikaner verachten den Weg, den Tag weiter zu existieren ying yang motherjumper",de_translation,thought waste skin catch desert fps popular guy free people allow party live bookend country rest libshit justice know majority real americans despise way know day continue exist ying yang motherjumper,1,True,False,False,True,True,False,False,False,False,1 star,0.2887055575847626
wow hole make cnn interviewer reasonable balanced,en_original,wow hole make cnn interviewer reasonable balanced,1,True,False,False,True,False,False,False,False,False,5 stars,0.6105037927627563
Wow Hole hace que el entrevistador de CNN sea razonable equilibrado,es_translation,wow hole make cnn interviewer reasonable balanced,1,True,False,False,True,False,False,False,False,False,5 stars,0.3391280174255371
Wow Hole Faire un intervieweur CNN raisonnable équilibré,fr_translation,wow hole make cnn interviewer reasonable balanced,1,True,False,False,True,False,False,False,False,False,5 stars,0.6605477929115295
Wow Hole Machen Sie CNN -Interviewer vernünftig ausgeglichen,de_translation,wow hole make cnn interviewer reasonable balanced,1,True,False,False,True,False,False,False,False,False,5 stars,0.7925332188606262
argue idiot,en_original,argue idiot,1,True,False,False,False,False,False,False,False,False,1 star,0.4449732303619385
argumentar idiota,es_translation,argue idiot,1,True,False,False,False,False,False,False,False,False,3 stars,0.24350298941135406
argumenter idiot,fr_translation,argue idiot,1,True,False,False,False,False,False,False,False,False,5 stars,0.25320613384246826
argumentieren Idiot,de_translation,argue idiot,1,True,False,False,False,False,False,False,False,False,5 stars,0.28617745637893677
ratchet lol,en_original,ratchet lol,0,False,False,False,False,False,False,False,False,False,4 stars,0.254362016916275
stfu muslim piece shit cop fire round ass well let cut head pour pig blood throat willing bet dirty fckn islamic bastard set fire black,en_original,stfu muslim piece shit cop fire round ass well let cut head pour pig blood throat willing bet dirty fckn islamic bastard set fire black,1,True,True,True,False,True,False,False,False,True,1 star,0.514403223991394
stfu pieza musulmana de mierda COP Fire Round Bell Bell Bell Sower Corta Vierta la garganta de la sangre de cerdo,es_translation,stfu muslim piece shit cop fire round ass well let cut head pour pig blood throat willing bet dirty fckn islamic bastard set fire black,1,True,True,True,False,True,False,False,False,True,1 star,0.6051664352416992
STFU Musulman Piece merde Cop feu Round cul bien laissé la tête coupée verser le sang de la gorge volonté Parié sale fck,fr_translation,stfu muslim piece shit cop fire round ass well let cut head pour pig blood throat willing bet dirty fckn islamic bastard set fire black,1,True,True,True,False,True,False,False,False,True,1 star,0.4967295825481415
stfu muslim Stück Scheiße Cop Feuer rund Arsch gut lassen,de_translation,stfu muslim piece shit cop fire round ass well let cut head pour pig blood throat willing bet dirty fckn islamic bastard set fire black,1,True,True,True,False,True,False,False,False,True,5 stars,0.4159291088581085
song address ferguson issue today listen thank tha big picture soundcloud listen tha big picture kool,en_original,song address ferguson issue today listen thank tha big picture soundcloud listen tha big picture kool,0,False,False,False,False,False,False,False,False,False,1 star,0.31524956226348877
Dirección de la canción Problema de Ferguson Today Escuchar gracias a Big Picture SoundCloud Escuchar Tha Big Picture Kool,es_translation,song address ferguson issue today listen thank tha big picture soundcloud listen tha big picture kool,0,False,False,False,False,False,False,False,False,False,1 star,0.47659701108932495
Adresse de la chanson Ferguson Numéro aujourd'hui Écoutez merci la grande image son,fr_translation,song address ferguson issue today listen thank tha big picture soundcloud listen tha big picture kool,0,False,False,False,False,False,False,False,False,False,5 stars,0.41526132822036743
Songadresse Ferguson Ausgabe heute Hör zu dem großen Bild Soundcloud Hören Sie das große Bild Kool,de_translation,song address ferguson issue today listen thank tha big picture soundcloud listen tha big picture kool,0,False,False,False,False,False,False,False,False,False,3 stars,0.2451392412185669
michael smerconish little bitch like subtly try insult guy guy laugh show low cnn stoop garbage hole cnn piece ass suck work michael smerconish guess wonder home watch cnn crap news network,en_original,michael smerconish little bitch like subtly try insult guy guy laugh show low cnn stoop garbage hole cnn piece ass suck work michael smerconish guess wonder home watch cnn crap news network,1,True,False,False,True,False,False,False,False,False,1 star,0.9326105713844299
Michael Smerconish Little Bitch Like SUNTly intentando insultar chico de la risa Muestra de risa baja CNN Barbage Hole de basura Cnn Piece Ass Suck Trabajo Michael Smerconish Guess Wonder Home Watch Cnn Crap News Network,es_translation,michael smerconish little bitch like subtly try insult guy guy laugh show low cnn stoop garbage hole cnn piece ass suck work michael smerconish guess wonder home watch cnn crap news network,1,True,False,False,True,False,False,False,False,False,1 star,0.7753432393074036
Michael Smerconish Petite chienne comme subtilement essayer insulter Guy Guy Laugh Show Low Cnn Stoop Garbage Hole CNN PIE,fr_translation,michael smerconish little bitch like subtly try insult guy guy laugh show low cnn stoop garbage hole cnn piece ass suck work michael smerconish guess wonder home watch cnn crap news network,1,True,False,False,True,False,False,False,False,False,1 star,0.742928147315979
Michael Smeconish Little Bitch wie subtil probieren Sie die Beleidigung Guy Guy Laugh -Show Low CNN Stoop Müllloch CNN Stück Arsch Saug Arbeit Michael Smeconish Guess Wonder Home Watch CNN Mist News Network,de_translation,michael smerconish little bitch like subtly try insult guy guy laugh show low cnn stoop garbage hole cnn piece ass suck work michael smerconish guess wonder home watch cnn crap news network,1,True,False,False,True,False,False,False,False,False,1 star,0.2970559895038605
thanksgiven christmas owner business loot stole burn good reason year come people serve one burn god mercy,en_original,thanksgiven christmas owner business loot stole burn good reason year come people serve one burn god mercy,0,False,False,False,False,False,False,False,False,False,1 star,0.7454932332038879
ADCHIGO DE PROPIETO DE NAVIDAD DE NAVIDAD BURN SOTO BURN BEEN RAZÓN AÑO Ven a la gente Servir One Burn Dios misericordia,es_translation,thanksgiven christmas owner business loot stole burn good reason year come people serve one burn god mercy,0,False,False,False,False,False,False,False,False,False,5 stars,0.41275230050086975
Thanksgiven le propriétaire de Noël butin butin a volé Burn bonne raison Année Venez les gens servent une brûlure Dieu miséricorde,fr_translation,thanksgiven christmas owner business loot stole burn good reason year come people serve one burn god mercy,0,False,False,False,False,False,False,False,False,False,1 star,0.7381089329719543
Thanksgiven Weihnachtsbesitzer Business Beute gestohlen brennte gute Gründe.,de_translation,thanksgiven christmas owner business loot stole burn good reason year come people serve one burn god mercy,0,False,False,False,False,False,False,False,False,False,1 star,0.42407435178756714
grand jury amd processor power justice system amd connection police department sayin honestly,en_original,grand jury amd processor power justice system amd connection police department sayin honestly,0,False,False,False,False,False,False,False,False,False,1 star,0.30259940028190613
Gran Jurado AMD Procesador Power Justice System AMD Connection Departamento de policía dice Honestamente,es_translation,grand jury amd processor power justice system amd connection police department sayin honestly,0,False,False,False,False,False,False,False,False,False,5 stars,0.4858352839946747
Grand Jury AMD Processeur Power Power Justice System AMD Connection Département de police Sayin Honnêtement,fr_translation,grand jury amd processor power justice system amd connection police department sayin honestly,0,False,False,False,False,False,False,False,False,False,1 star,0.24065561592578888
Grand Jury AMD Prozessor Power Justice System AMD Connection Police Department sagen ehrlich,de_translation,grand jury amd processor power justice system amd connection police department sayin honestly,0,False,False,False,False,False,False,False,False,False,1 star,0.27130764722824097
protect serve people like michael brown guy deserve kill cry,en_original,protect serve people like michael brown guy deserve kill cry,1,True,False,True,False,False,False,False,False,False,5 stars,0.4458198547363281
proteger a la gente de servir como Michael Brown Guy merece Kill Cry,es_translation,protect serve people like michael brown guy deserve kill cry,1,True,False,True,False,False,False,False,False,False,5 stars,0.6007088422775269
Protéger servir les gens comme Michael Brown Meutre mérite le cri,fr_translation,protect serve people like michael brown guy deserve kill cry,1,True,False,True,False,False,False,False,False,False,5 stars,0.4115687906742096
Schützen Sie Diener Menschen wie Michael Brown Guy verdienen Kill Cry,de_translation,protect serve people like michael brown guy deserve kill cry,1,True,False,True,False,False,False,False,False,False,5 stars,0.5987288355827332
cop shoot white guy riot shoot black guy think black look evidence skin color throw race card crap like,en_original,cop shoot white guy riot shoot black guy think black look evidence skin color throw race card crap like,0,False,False,False,False,False,False,False,False,False,1 star,0.8149222135543823
COP Shoot White Guy Riot Shoot Shoot Guy Black Guy Think Black Look Evidence Skin Color Color Card Card como,es_translation,cop shoot white guy riot shoot black guy think black look evidence skin color throw race card crap like,0,False,False,False,False,False,False,False,False,False,1 star,0.30790963768959045
flic shoot white guy riot shoot gars noir pense que le noir preuve de la peau de la peau jet de la carte de course de la carte de course comme,fr_translation,cop shoot white guy riot shoot black guy think black look evidence skin color throw race card crap like,0,False,False,False,False,False,False,False,False,False,1 star,0.3062591254711151
Cop Shoot White Guy Riot Shoot schwarze Kerl denk. Black Look Beweis dafür Hautfarbe Rennkarte Mist wie,de_translation,cop shoot white guy riot shoot black guy think black look evidence skin color throw race card crap like,0,False,False,False,False,False,False,False,False,False,1 star,0.5555230379104614
find amuse protester claim fight racism blind racism report black people attack white people couple day ago report white man beat death hammer black teen louis yeah clearly racial intent fuck hypocrite,en_original,find amuse protester claim fight racism blind racism report black people attack white people couple day ago report white man beat death hammer black teen louis yeah clearly racial intent fuck hypocrite,1,True,False,True,False,True,True,False,False,False,1 star,0.8025713562965393
Encuentre Amuse Protester Reclamo Fight Racismo Racismo Ciegio Racismo Ataque a la gente de los blancos Hace un día Informe White Man Beat Death Hammer Black Teen Louis SÍ Claramente,es_translation,find amuse protester claim fight racism blind racism report black people attack white people couple day ago report white man beat death hammer black teen louis yeah clearly racial intent fuck hypocrite,1,True,False,True,False,True,True,False,False,False,1 star,0.7459047436714172
"Trouver Amuse Proteter affirme combattre le racisme Blind Racisme Rapport Black People Attaque des Blancs Il y a quelques jours, un homme blanc bat la mort Hammer Teen Black Louis ouais clairement l'intention raciale baise hypocrite",fr_translation,find amuse protester claim fight racism blind racism report black people attack white people couple day ago report white man beat death hammer black teen louis yeah clearly racial intent fuck hypocrite,1,True,False,True,False,True,True,False,False,False,1 star,0.42063453793525696
"Finden Sie Amuse Protestester Behauptung Kampf Rassismus blinde Rassismus Berichten Sie schwarze Menschen an, die weiße Menschen vor einem Tag der weißen Mann Beat Death Hammer schwarzer Teen Louis Ja klar Rassenabsichten Fuck Heuchler Bericht erstatten",de_translation,find amuse protester claim fight racism blind racism report black people attack white people couple day ago report white man beat death hammer black teen louis yeah clearly racial intent fuck hypocrite,1,True,False,True,False,True,True,False,False,False,1 star,0.6299223303794861
excellent media slave wait speak get lose tragedy travesty happen go thee origin usa free thee illusion real thee struggle experience collision experiment psychological warfare attrition type aware bait allow create helter skelter,en_original,excellent media slave wait speak get lose tragedy travesty happen go thee origin usa free thee illusion real thee struggle experience collision experiment psychological warfare attrition type aware bait allow create helter skelter,0,False,False,False,False,False,False,False,False,False,5 stars,0.6829345226287842
Excelente esclavo de los medios espera hablar de la tragedia de pérdida de la tragedia ocurra ir a lo origen USA gratis thee ilusion real thee lucha experiencia experimentar colisión de la guerra psicológica typfare cebo consciente permitir crear helter skelter,es_translation,excellent media slave wait speak get lose tragedy travesty happen go thee origin usa free thee illusion real thee struggle experience collision experiment psychological warfare attrition type aware bait allow create helter skelter,0,False,False,False,False,False,False,False,False,False,5 stars,0.6705179214477539
Excellent médias Slave Wait parler Get Lose Travedy Travesty set To Thee Origin Usa Free Tye Illusion Real To To Tyther Experiment Collision Experiment Psychological Warfare Attrition Type Aware,fr_translation,excellent media slave wait speak get lose tragedy travesty happen go thee origin usa free thee illusion real thee struggle experience collision experiment psychological warfare attrition type aware bait allow create helter skelter,0,False,False,False,False,False,False,False,False,False,5 stars,0.681359589099884
Ausgezeichnete Medien Sklave Wait Speak Get Lose Tragödie Travestie passiert dich an den Ursprung.,de_translation,excellent media slave wait speak get lose tragedy travesty happen go thee origin usa free thee illusion real thee struggle experience collision experiment psychological warfare attrition type aware bait allow create helter skelter,0,False,False,False,False,False,False,False,False,False,5 stars,0.48796385526657104
