VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsReligiousHate
5vF4si3hoRA,sure some of the people protesting are actually protesting for what they believe in but then you have those people that are taking advantage of a sad situation just to cause so much chaos and damage to a hurting community,False,False,False,False,False,False,False,False,False,False
5vF4si3hoRA,we need to come togather,False,False,False,False,False,False,False,False,False,False
5vF4si3hoRA,do not call peacefully protest when you burn down a car lol,False,False,False,False,False,False,False,False,False,False
5vF4si3hoRA,and in this section ladies and gentlemen you will see black people misbehaving i wonder what would happen if everyone rioted when court decisions do not go their way,True,False,False,False,False,True,True,False,False,False
5vF4si3hoRA,dirtbags all of them including cnn,True,True,False,False,False,False,False,False,False,False
5vF4si3hoRA,why were protesters throwing stuff at the reporters,False,False,False,False,False,False,False,False,False,False
8HB18hZrhXc,guy 0 34 just got a hard on,False,False,False,False,False,False,False,False,False,False
8HB18hZrhXc,as i watched i kept muttering shoot shoot pull the trigger rubber bullets hurt like a mfer,True,True,False,True,False,False,False,False,False,False
8HB18hZrhXc,send them to france,False,False,False,False,False,False,False,False,False,False
8HB18hZrhXc,fun fact they did not have live ammo in those guns they had rubber slugs,False,False,False,False,False,False,False,False,False,False
8HB18hZrhXc,how fucking brain dead do you have to be to let the nazi police scum bags just take you in,True,True,False,True,False,False,False,False,False,False
8HB18hZrhXc,dis be furgusun in de unitid stateth of murka retard starts violent protest and then tries to pawn off the police state lie when the cops arrive,True,True,False,True,False,False,False,False,False,False
8HB18hZrhXc,god bless the police,False,False,False,False,False,False,False,False,False,False
8HB18hZrhXc,usa land of the free baby hahahaha all you people not living in usa should be thankful everyday this is the worse country on earth,True,False,False,False,False,True,True,True,False,False
8HB18hZrhXc,was this in virginia,False,False,False,False,False,False,False,False,False,False
8HB18hZrhXc,wow need to get your shit straight they never had there weapons pointed at any one in this vid they were at the ready position due to a riot and very under understandable course of action for any one who knows anything,False,False,False,False,False,False,False,False,False,False
8HB18hZrhXc,no dumber people on earth then americans,True,False,False,False,False,True,True,True,False,False
8HB18hZrhXc,at 16 screw the price of crap that thinks he is cool to disrespect the american flag,True,True,False,False,False,False,False,False,False,False
8HB18hZrhXc,shoot first ask questions later hahahahahaha,True,True,False,True,False,False,False,False,False,False
8HB18hZrhXc,what police that was the army,False,False,False,False,False,False,False,False,False,False
8HB18hZrhXc,should have shot,True,True,False,True,False,False,False,False,False,False
8HB18hZrhXc,a true dictatorship let us wait and check which of the coutries will start sanctioning on you s government i guess none of countries because usa is a corrupted all of countries in the world except russia and china,True,True,False,True,False,False,False,False,False,False
8HB18hZrhXc,i am at this point where i think if a cop points a gun at me i should just you know do as i am told that something i did provoked that,False,False,False,False,False,False,False,False,False,False
8HB18hZrhXc,techno party,False,False,False,False,False,False,False,False,False,False
8HB18hZrhXc,awesome job from our law enforcement now send off to disrupt tear down all the islamic extremist radicals in america thanks,True,False,False,False,False,True,False,False,False,True
8HB18hZrhXc,to bad those weapons were not discharged,True,True,False,True,False,False,False,False,False,False
8HB18hZrhXc,not once did obama show hos face in these cities yet they supported him sad,False,False,False,False,False,False,False,False,False,False
8HB18hZrhXc,wait so who was rioting again the people standing boredly on the sidewalk or the guys with guns in the middle of traffic,False,False,False,False,False,False,False,False,False,False
8HB18hZrhXc,police cleaned that mess up quick nice,True,True,False,True,False,False,False,False,False,False
8HB18hZrhXc,i find this satisfying for some reason,True,True,False,True,False,False,False,False,False,False
8HB18hZrhXc,confederation ill be back,False,False,False,False,False,False,False,False,False,False
8HB18hZrhXc,those guns use rubber bullets stupid russian news channel,True,True,False,False,False,False,False,False,False,False
8HB18hZrhXc,perfect police,False,False,False,False,False,False,False,False,False,False
8HB18hZrhXc,protesters suck,True,True,False,False,True,False,False,False,False,False
8HB18hZrhXc,a rocket launcher will take care of that lightly armored vehicle lol,True,True,False,True,False,False,False,False,False,False
8HB18hZrhXc,too bad that these were riot shotguns and not loaded with live rounds,True,True,False,True,False,False,False,False,False,False
8HB18hZrhXc,time to test the police guns fire fire,True,True,False,True,False,False,False,False,False,False
8HB18hZrhXc,buy ak47 shoot all usa copa,True,True,True,False,False,False,False,False,False,False
8HB18hZrhXc,ah beautiful,True,True,False,True,False,False,False,False,False,False
8HB18hZrhXc,kill all protesters,True,True,True,False,False,False,False,False,False,False
8HB18hZrhXc,i think that all you guys are doing is profiting of all these standoff s and not caring about one side or the other,False,False,False,False,False,False,False,False,False,False
8HB18hZrhXc,blue lives let us matter send those blm commies our of our streets,True,False,False,False,False,True,True,False,False,False
8HB18hZrhXc,i am with cops those protesters steal and destroy things they are not solving shit,True,True,False,False,True,False,False,False,False,False
8HB18hZrhXc,and here you see it they impose gunlaws in fact even if you had a machine gun people could not do anything against the police they have cars and body protection like tanks just wanted to say,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,our shit serving media concocts a story white cop kills an innocent black teenager which is bullshit to get the black community up in arms they burn shit down more stories for these useless talking heads to get in front of a camera with at least once a week i see a black on white crime reported on the news no national attention no federal involvement wtf black men need to stand up and be fathers and stop looking for excuses fuck you all all you all,True,True,False,False,True,True,True,False,False,False
9pr1oE34bIM,what does this video have to do with what actually happen you are simply trying to smear this young man s image so what he wanted to be a rapper so what he stole some cigars nothing you have side in this video deserves a death sentence also now that they have released new video of officer wilson showing that he had no injuries it shows that officer wilson is not being truthful about the incident perhaps you need to wait until all the details are out before you post a bias video if you are going to post a video make sure that it is accurate not to mention that you had more than just his friend the criminal who stated that brown was giving up you had both black and white witnesses who had nothing to do with the incident who stated that he had his hands up and was surrendering when wilson shot him,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,funny to thing the government can be trusted to judge itself fucking disgusting,True,True,False,True,False,False,False,False,False,False
9pr1oE34bIM,what is the relevance of marijuana here the autopsy shows the entry wounds spread out over the body in close range the spread would be tight most hitting the same region and most likely the chest area but from long range the spread would be dispersed as we see in the report and the wounds are on the underside of the arms only exposed if the arms are raised or out in a gesture of peace ie my hands are empty and away from my body pose this plus there were no powder burns on the body he was far away,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,you know its crazy i actually came across your video about bitcoin while trying to learn more about it and knew you looked familiar i took the time to look at some of mike browns personal profiles myself specifically his soundcloud while i do think he is guilty of representing himself in the wrong light and maybe of stealing he still did not deserve to die the fact that white people like yourself continued to insinuate it is ridiculous and shows your clear lack of empathy and sympathy it seems you all are more like the animals you think we are and its especially offensive looking back at these videos 3 years later when hip hop rnb our black culture is the biggest thing and media and you still do not understand our perspectives to say trayvon martin was making lean in on of your other videos shows how ignorant you truly are as well sprite or fanta or a carbonated drink is used when making lean not tea,True,False,False,False,False,True,True,False,False,False
9pr1oE34bIM,stefan i like how you standup for darren wilson though your side of events lose their integrity when you give him a clean chit considering how incompetent the ferguson police are turning out to be,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,this is the typical mindset of white people not all white people but most he deserved it so i say to you people like sean hannity are feuling the fires of prejudice and racism do not let these people influence you they want a race war so they can start marshall law,True,False,False,False,False,True,True,False,False,False
9pr1oE34bIM,you perform a basic snatch and grab robbery at a local convenience store which turns into a strong arm robbery on an immigrant midget store clerk and in less than 30 minutes later you get lit up by a yahoo cop who told you to get the fuck out of the middle of the road and proceeded on until he recognized you as fitting the description of the assailant which just came over his radio talk about mutherfuckin karma stealing shit does not warrant deadly force but karma s a bitch and who the fuck has the ability to control it or direct it is measures of decree are not no mutherfucker who puts on his pant s one leg at a time that is for sure,True,True,False,False,True,False,False,False,False,False
9pr1oE34bIM,it is sad that i have to watch a youtube video to get a non biased report about what is going on in ferguson thank you,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,this dude sure seems to know a good bit about smoking weeds hmmm according this clown because this black man was somewhat on the gang side which is factual based on the photo s that it was justified to murder an unarmed human being its not ok you mf er,True,True,False,False,True,False,False,False,False,False
9pr1oE34bIM,what injuries did the cop get treated for,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,i wonder how big of a crater thug brown made in the street when he met the final shot to the melon you get what you sew blm when truth and facts do not then they shit in their own kitchens before they get the right directions to the toilet,True,True,False,False,True,True,True,False,False,False
9pr1oE34bIM,stefan a fan of rep m rivers,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,more of your corrupt police will be harmed now they are not safe from me i will defend my self by fighting back and shooting them dead so get your will s ready because its on catalyst the facts of the city town government usa are the catalyst this pot has been boiling over for too many years and now you have the generation that will bring the equalizer to your door step we also have a purge you will feel its effect,True,True,True,True,False,False,False,False,False,False
9pr1oE34bIM,shocking truths come to light,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,you are clearly a racists shrill a canadian vegatable a plant that lives in a box of ivory snow and truly knows nothing about the negro race,True,True,False,False,False,False,False,False,False,False
9pr1oE34bIM,you guys have to love this guy he spends 10 minutes telus how to roll a blunt,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,where is a taser gun when you need it,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,molyneux you sir are the dumbest smart guy ever you are a researcher research the enitre history of the blackman in america and you will understand why things are the way they are you are so detachted from reality it is comical,True,True,False,False,False,False,False,False,False,False
9pr1oE34bIM,yeah of course he goes to college and then when the money comes in from pel the majority of negros drop out half way through the semester,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,you white folks always asked why would a cop do something that could ruin his career my answer to this is because they know they can get away with it they know their chief and their fellow cops will cover for them they know white folks and assholes like you will make excuses for them and if by a slim to none chance their is a trial you and your kind will always acquit,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,if blacks want respect then speak act and dress like the huxtable family you want to be treated with prejudice then speak act and dress like known gangsters steal things act like you own the street,True,False,False,False,False,True,True,False,False,False
9pr1oE34bIM,leaving out information when giving a police report because they did not ask you for that info is lying by omission that is why it is not outright lying because you omitted the information these are some stupid lawyers,True,True,False,False,False,False,False,False,False,False
9pr1oE34bIM,micheal brown asked for it and got it if you think he was shot because he was black then your the racist,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,ok dipshits i do not care if he is 7 feet tall and 600 pounds 1 call for backup 2 use pepper spray 3 use your baton 4 use your taser 5 wait for backup 6 use your gun how does the saying go a monkey with blindfolds and it is hands tied behind it is back anyways the preliminary autopsy showed that he was shot 4 times in less lethal areas before he was executed with 2 gunshot wounds to the head,True,True,False,False,False,False,False,False,False,False
9pr1oE34bIM,so he deserved to be killed because he smoke weed like fighting throw the gang signs and allegedly stole cigars,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,great points thank you for trying to calmly dissect this praying the truth comes out and that we all can handle the truth,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,is the cell phone video being shown anymore all i get is a sorry message saying it is private,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,you published this on aug 17 the truth is still to be uncovered we know what is likely you cannot assume to know the entire story before its been investigated the feds are going to investigate the pd now going back years not just in this case i think were going to know more as time goes on assuming you know all the answers before its been looked at under a microscope is misleading to people,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,i guess you have never done anything wrong in your life so according to your analysis police has right to shoot him six time to make sure he dead he is already dead you are very proud of this officer this tells me everything about you i hope you have children,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,looks like the media comes out with these bogus clams to cause division side things up the question to me is not some much why do not people see the truth but what is the government up to and planing on why is the media fueling it for them,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,stephan i have been watching you for quite a while and this is my first post can you do the truth about henry kissinger i would be very interested in hearing your opinion on this man ty,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,here is an intellectual and mature approach to this case 1 as a black man myself at 32 many of older black men or in prison dead or stuck in the matrix as truthers struggling because there are no older men to guide these younger males they often encounter police without understanding how to deal with a cop many of their role models come from rappers who only advocate violence against police so they are deers caught in the headlights of a potential life and death encounter racism or not 2 many black people are ranting about a hate crime but clearly he assaulted the store clerk which indicates the propensity of violence against wilson stop pointing the finger and address the problems black teens have with their lack of male role models 3 with that being said black people need to address the alternatives of dealing with suspects victims with non lethal weaponry to deal with these encounters if we as a race start to focus on solutions to a possible violent encounter with alternatives then we can see progress with the police 4 you cannot go out and protest and burn down your communities in retalitation against a police this only supports a theory that brown was a product of a violent environment because how is burning down businesses going to solve the problem with the police department this is counter productive 5 it was a hoax,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,it s freaking 2014 and some people are still racist police are still awful,True,True,False,False,False,False,False,False,False,False
9pr1oE34bIM,how the did he get shot 3 times in the inside of his right arm and once in the palm of his hand if he did not have his hands in a surrender position that is not consistent with him charging an officer it consistent with eye witness accounts who said he was surrendering,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,great video although i wish he would have focused more on all the shit police are doing because that is the only thing keeping the rioters and their supporters from being complete idiots,True,True,False,False,True,False,False,False,False,False
9pr1oE34bIM,this is going viral already viewed by 100 000 police in us,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,a thug going to college black people are always crying what about the american indians i do not see no one crying for them,True,False,False,False,False,True,True,False,False,False
9pr1oE34bIM,so this guy gets high a lot,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,michael brown the 13th person to be shot that week in the us here are the others notice they almost all share something in common,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,his character does not matter he was un armed and killed while his hands was up damn you could have arrested him not kill him what the fuck you let oj get away with murder and kill this boy for stealing cigars,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,bullshit the best places to live in america are completely liberal and the worst places to live in america are overwhelmingly republican and that is a fact jack,True,True,False,False,True,False,False,False,False,False
9pr1oE34bIM,internet trolling is at an all time high,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,so you want to shoot them can hardly wait till one of your kids gets in trouble with the police and gets killed,True,True,False,True,False,False,False,False,False,False
9pr1oE34bIM,another great video and thanks for not putting one out right away but thinking it thru as usual it is sad that the young turks and other channels just went all cliche on everything without thinking which made them look like a bunch of hypocrites,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,blunt addiction to tobacco that is why the blunt keeps calling you this is another play of the race card,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,cops need to be given a very wide latitude in self defense considering the threats they face and they if incapacitated they have a very high chance of being executed with their own dam gun noone seems o care about this shit,True,True,False,False,True,False,False,False,False,False
9pr1oE34bIM,since we now know that he never held his hands up anyone who raises his hand up to show he is against the police of ferguson is a racist scumbag watch tv and count them there are a lot of racist scumbags out there,True,False,False,False,False,True,True,False,False,False
9pr1oE34bIM,on drugs,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,very interesting and informative,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,its all a hoax,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,also love how they only show pictures of brown as an angel and not as a tug,True,False,False,False,False,True,True,False,False,False
9pr1oE34bIM,00 hear what the guy is saying that a policemen stated that in his 31 years of service 8 officers have died by their own weapon and one was shoot execution style or whatever so why the fuck does officer wilson let this 300 pound guy run 150ft he is too big to run that fast i can assume should not it take about 30 40 ft to tell brown to freeze or he will shoot bs all the way if you tell me,True,True,False,True,True,False,False,False,False,False
9pr1oE34bIM,i am a black young woman and i like how stefan thinks we need more people like this in our country,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,death ti the white devil,True,False,False,False,False,True,True,False,False,False
9pr1oE34bIM,the major difference between the zimmerman case and this one is that the shooter zimmerman s name was not withheld and he was taken into custody news media were able to document zimmerman s injuries immediately this case was handled horribly by a lack of immediate transparency because even if everything is true from the po it will be questioned as a cover up also the community has a history of police abuse and missing videos after alleged abuse has occurred the response to media and peaceful protesters also showed a complete lack of understanding about escalation unlike authorities dealing with potential zimmerman looting and riots pd in this case attacked protesters rather than station themselves near looting targets to protect businesses criminals will always take the opportunity of distractions like storms or blackout or protests to loot authorities know this and they know it is great propaganda against protesters who are seen as the because of the looting rather than the pd who failed to protect businesses it also illustrates why the 2nd amendment is so valuable business owners that depended on pd for protection got looted while business owners that depended on themselves and their right to bear arms were not looted,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,michael brown was not positively identified as the assailant in the store in the supposed robbery darren wilson was not aware of any robbery at the time of the encounter clearly your a racist i will be unsubscribing,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,you need to search youtube for actual cnn doctored audio of michaelbrown shooting cnn is caught changing evidence,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,very informative really appreciate this video,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,you forgot to add to your timeline that the suspect also assaulted the owner of the store and threatens him,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,great video level headed cogent and fair unfortunately cognitive dissonance and confirmation bias have taken a hold of the whole discussion but this is a breath of fresh air thank you stefan,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,couple things you missed on both sides of the argument firstly yes the guy was dead very very dead and it was a crime scene of course they did not cover the body secondly the officer seems to have not called in the incident based on multiple sources very odd in addition i make no excuses for strong armed robbery but i do not understand why if you have the money for the weed you need to rob for the cigars regardless it does not excuse getting shot down in the street even if you ignore the eyewitness accounts and assume they are all lying 6 shots is blatantly excessive lastly as you admit yourself rapping is not against the law and most of what you mentioned that they rapped about is not against the law the only things that come close is smoking marijuana which is of course legal now in some states and getting in fights which teenagers will do and always will do,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,the one part that is hard to believe is that the guy ran at the officer after being shot the only drug i know of that would illicit that type of behavior is pcp,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,crazy how everyone likes the video before actually watching it this video has been out 38 mins and the video is 39 mins long lol,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,update i apologize this was a fair report,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,you honestly believe that mike brown was actually trying to take a cops gun while the cop was sitting in the car you would be stupid to think that a kid would charge at someone pointing a gun at them as if he was some beast and was high if he was so high how could mike go to the store and do everything else so easily epic fail sir why not make the officer take a toxicology test the officer was obviously scared and was going to use his weapon per being intimidated by mike s size the officer did not know that mike had stolen anything and told the dispatcher that he knew nothing of a shooting in the area get your facts straight please,True,True,False,False,False,False,False,False,False,False
9pr1oE34bIM,i do not care about mike brown or any other bullshit but it is clearly understood that this youtube guy is a racist and very dumb his points do hold a little water but he is full of hate and lies100,True,True,False,False,False,False,False,False,False,False
9pr1oE34bIM,why was police car so far away from body officer realy good shot after being assaulted this is bs wake up if you believe this you are deluded he starts of vid by pointing out how media portrayed gentle giant then goes on to use similar tactic to discredit mb refs to pot and making rap music if the guy making this vid was my dad i would leave town for ever,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,the focus should be on what happened when the officer confronted brown that lead to his death nothing else matters so focus on that,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,dear grindahz aka the pot who called the kettle black spelling list week 1 1 whether 2 weather 3 there 4 their 5 they are 6 way 7 weigh 8 ferguson 9 stupid 10 hypocrite stay tuned for grammar lesson 1 punctuation lesson 1,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,there one was a thug named brown who rushed at a cop with a frown six bullets later he met his creator and then his homies burn down the town,True,True,False,True,False,True,True,False,False,False
9pr1oE34bIM,lmao when he reads dudes raps is the best part,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,stef i agree the facts on this case are grey however you have to realize that cops are getting caught in acts of unjustified violence on a daily bases now its getting caught on video and its writing a narrative of brutality and thuggery the public will not tolerate any longer police brutality recording the police is dangerous but necessary,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,i watched your zimmerman case video and you are full of shit i can smell the hate seeping out of you you bringing up rap music and what he listens to it or his sound cloud is nothing more to make his charcter look as foolish and dangerous as possible to who ever wants to respond to it this fuck you az well you go through so much effort to destroy mike brown s character by bringing up his smoking habits which have nothing to do with why he got shot your tone and the perfectly chosen words you use really makes brown look like he was unstable look at how much detail you went trhu to slay brown s character,True,True,False,False,True,False,False,False,False,False
9pr1oE34bIM,remember the looting stealing by the blacks is purely and only to gain free goods all in the name of mike brown yea right it is an excuse to steal pure and simple a good concise introspective steffan some folks live off grievance this follows perfectly after the white guilt segment keep them rollin,True,False,False,False,False,True,True,False,False,False
9pr1oE34bIM,pants up do not loot,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,you call yourself a researcher and that you plan is examine the facts yet you mention bullshit rumours trayvon martin had iced tea and skittles those were the facts speculation and victim blaming is what you are actually doing stop trying to pretend yo examining the facts,True,True,False,True,False,False,False,False,False,False
9pr1oE34bIM,bottom line michael brown was a drug addict criminal a violent criminal so why should anyone feel bad he got killed unless you are a criminal yourself,True,True,False,False,False,False,False,False,False,False
9pr1oE34bIM,i just want to know if he was shot in the back or the front that will pretty much tell the story if he was shot in the back none of the rest matters,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,hahahahaha molyneux reciting rap lyrics too intense,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,deadly force very fine line i am not on either side but its brutal out there and there is no winning,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,i was for michael brown but after much research i see my opinion that if a man is dangerous enough that he can rob a store without a weapon he is dangerous and is a criminal anything but a gentle giant and proof shows brown attacked wilson who was a peace officer from the beginning this was not a race issue our government through media has created a race issue out of it this is more of an attack on our constitutional rights than it is anything,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,here i was thinking i was getting a bunch of facts lean is not made with skittles and iced tea wilson did not know about the robbery this video is a bunch of poppy cock thank you for wasting my time,True,True,False,True,False,False,False,False,False,False
9pr1oE34bIM,i take it your against medical cannabis and just because the guy liked a couple face book fighting pages does not mean he is necessarily aggressive,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,lol trayvon s online name was nolimitnigga how is it again people got mad that a piece of human trash like that got shot,True,True,False,True,False,True,True,False,False,False
9pr1oE34bIM,oh brown was armed two very big muscular arms,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,at no time was it reported that mr brown approached the officer it was the officer that engaged the young men mr brown ran away from the officer who was reported to have fired on him while he was in flight it is inconsistent that he would have turned and confront the cop who had already hit him with one bullet you might not like black folks but you should not listen to spin in this video you have given no weight to the eye witness reports this video is to discredit the dead young man,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,nicely done,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,mr stefan molyneux all mr wilson had to do was just drive off there are multifple stories so therefore both deserve a fair trial wilson as a law enforcer should be firm about what happened and what he did it would be good if wilson speaks i would truly respect him as an officer if he would talk to the public it seems as if he is hiding,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,for all you people saying the cop was justified here is a new video with more witnesses saying mr brown had his hands up,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,my big problem with this case is not so much the shooting of michael brown but the militarized police response against primarily peaceful protesters and the police suppression of media coverage,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,yea fuck that store clerk to how dare he try to do his job,True,True,False,True,True,False,False,False,False,False
9pr1oE34bIM,all this info being put out about mike brown why is nobody bringing up the fact off darrin wilson tested positive for illegal mood altering non prescription steroids in his post shooting toxicology test one also has to wonder if this info was given to the grand jury doubtful,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,great vid,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,the only real question that needs to be asked is this why would mike brown rush a cop who has already drawn his weapon and has already shot at him the way you answer will show your true colors to think that a black male would disregard his own life to kill a cop and escalate his punishment from probation for petty theft to the death penalty for killing a cop is utterly absurd if you truly believe that someone who was going to start college the next week would do that then i am sorry but you are a racist,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,this 18 year old was just another useless negro who could barely pass inner city high school i am glad he was shot dead on the street like a dog,True,False,False,False,False,True,True,False,False,False
9pr1oE34bIM,very moving very thought out,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,how can the police concentrate on any investigation with all these people if they can be called that misbehaving i hope this investigation gets all cancelled until they can behave and they let the police work everyone says this guy committed suicide by cop by attacking the police in the first place how more clear can this be you just do not disrespect the police that way,True,True,False,True,False,False,False,False,False,False
9pr1oE34bIM,25 lmfao,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,you are the man stefan,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,100 agree people are up in arms but they need to find out more information before rioting thinking that getting high or doing drugs then robbing a store carelessly and then walking in the middle of the street and screaming at a cop attacking and reaching for the gun is unarmed not to mention his size either then people are very gullible i find it funny how all races are racist to each other and blacks are racist to whites but every single time someone is racist to a black person then everyone throws their hands up and gets pissed off at white people i am not a racist person but i do not want to sit here while everyone believes that white people are the only racist people just because what happened in the past makes me sick to think i have to grow up in this generation,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,is this true police originally said robbery had nothing to do with stop so why are you claiming he noticed the cigars,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,thank you for yet another sobering analysis stefan the amount of bias and deception from the left and the mainstream media has been insane,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,stefan molyneux please explain how my inquiry about the handling of the subsequent unrest is circular language games a pretty simple and straightforward question that you seem to be avoiding in a very unnecessarily hostile manner what is the justification for the heavy handed militaristic response to looting why would officials handling the situation there decide initially to block access to the area by media i have a family member that lives in that area and he can attest to the unprofessionalism and hostility from the law enforcement that was handling it early on if i am incorrect on this info please direct toward some facts regarding this i still do not understand why you went straight to attacking me i have respect for your logic when you are willing to share it thank you in advance hopefully you will not continue to insult me for whatever reason you chose,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,this was about race as much as this news article that got no national media attention just last week,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,he does not look like a gentle giant to me on the video of him robbing and stealing he looks like just another disgusting thieving thug,True,True,False,False,False,True,True,False,False,False
9pr1oE34bIM,omg stefan that rap was so hysterical anyway good news i guess to know that whatshisname is douche and deserved to die premptive strike made by officer darren wilson huzzah for another trash taken off the streets probably should cure the disease rather than treat the symptoms though the disease being the ignorance and self entitlement of some communities in the lower class getting out of poverty is not easy if your starting point is not easy but its still feasible with the right amount of drive,True,True,False,True,False,False,False,False,False,False
9pr1oE34bIM,my god look at this raw footage shocking ferguson riots watch and see what this guy did do my god hd,False,False,False,False,False,False,False,False,False,False
9pr1oE34bIM,stefan molyneux why do you hate blacks so much actually i am not surprised it is the bloody british in you you people conquered us when we did absolutely nothing to you the more freedom we gain as the decades go on the more you hate us if you were not so pale one would wonder if your mother was a black woman,True,False,False,False,False,True,True,True,False,False
9pr1oE34bIM,your an educated dumb assss rap is rap its not real its people like you i dispise,True,True,False,False,False,False,False,False,False,False
9pr1oE34bIM,seriously youtube go fuck yourself i find a comment on my android phone i want to reply to but of course i cannot scroll copy or paste while posting a comment on an android device because it is only fucking almost 2015 and our technology just is not able to handle such a mountainous task so i hop on the computer and try looking for the goddamned comment but of course the comment system on youtube is just so beyond fucked up that searching for a comment is completely impossible an hour later and i still cannot find the fucking thing i have to search for the string read more and then click on every single stupid fucking comment to expand them all before i can then search for a piece of the comment that i want to find from a phrase i can remember and that is after having to click on every fucking view all xxx comments and expand those and then if by some miracle of christ alfuckingmighty i actually found the piece of shit comment by some moron who it would not even matter if i replied because he is a thick skulled inbred troglodytic fucknut anyway it would automatically scroll me down 200 pages of comments right after i clicked reply so i could not copy paste quote etc without having to scroll up and down for an hour because god forfuckingbid the reply box was right underneath the actual comment i was replying to,True,True,False,True,True,False,False,False,False,False
9pr1oE34bIM,stefan excellent you obviously have a better understanding of the events surrounding this unfortunate event than our president i call it unfortunate because officer wilson life has been destroyed for doing his job my fear is that police will hesitate when finding themselves in this rapidly growing situation thank you for your in depth and honest dissertation tom kelver seek help go back to school and get off the drugs,True,True,False,False,False,False,False,False,False,False
